order_id,order_date,month,quarter,day_of_week,customer_id,gender,age_group,city,region,channel,payment_method,category,quantity,unit_price,gross_value,discount_pct,discount_amount,net_value,shipping_fee,free_shipping,total_paid,delivery_days,returned,rating,campaign,profit
DH2023005153,2023-02-06,2,Q1,Monday,KH00108,Nam,18-24,Hồ Chí Minh,Miền Nam,Web,QR Code,Nhà cửa & Bếp,1,629600,629600,0.0,0,629600,0,True,629600,2,False,5,,220360
DH2023000868,2023-02-06,2,Q1,Monday,KH01891,Nữ,25-34,Nha Trang,Miền Trung,App,COD,Thời trang,1,293365,293365,0.05,14668,278697,25000,False,303697,5,True,2,,-69674
DH2023004927,2023-02-06,2,Q1,Monday,KH04387,Nam,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,1,249235,249235,0.0,0,249235,30000,False,279235,2,False,5,,69694
DH2023006125,2023-02-07,2,Q1,Tuesday,KH02564,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,333563,333563,0.05,16678,316885,25000,False,341885,2,False,5,,127104
DH2023001733,2023-02-07,2,Q1,Tuesday,KH00870,Nam,35-44,Huế,Miền Trung,App,COD,Thể thao,1,405791,405791,0.0,0,405791,30000,False,435791,4,False,4,,124200
DH2023001985,2023-02-07,2,Q1,Tuesday,KH04694,Nữ,18-24,Hà Nội,Miền Bắc,App,Trả góp,Điện tử,2,3680219,7360438,0.0,0,7360438,0,True,7360438,2,False,5,,883252
DH2023004331,2023-02-07,2,Q1,Tuesday,KH04389,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,2,3016786,6033572,0.15,905035,5128537,0,True,5128537,2,True,2,,-1282134
DH2023005874,2023-02-07,2,Q1,Tuesday,KH01791,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,279737,279737,0.0,0,279737,25000,False,304737,2,False,5,,109273
DH2023004440,2023-02-07,2,Q1,Tuesday,KH01065,Nam,55+,Hà Nội,Miền Bắc,Shopee Link,Trả góp,Thể thao,1,439416,439416,0.1,43941,395475,20000,False,415475,2,False,3,,130280
DH2023001587,2023-02-07,2,Q1,Tuesday,KH00316,Nam,45-54,Hà Nội,Miền Bắc,Web,COD,Làm đẹp & Sức khỏe,1,189318,189318,0.05,9465,179853,20000,False,199853,2,False,5,,66329
DH2023003502,2023-02-07,2,Q1,Tuesday,KH04558,Nam,35-44,Đà Nẵng,Miền Trung,App,Ví điện tử,Thời trang,1,402392,402392,0.1,40239,362153,40000,False,402153,4,False,5,,112104
DH2023001724,2023-02-07,2,Q1,Tuesday,KH05186,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Đồ chơi & Trẻ em,2,351419,702838,0.0,0,702838,0,True,702838,2,False,4,,281135
DH2023001792,2023-02-07,2,Q1,Tuesday,KH02743,Nữ,45-54,Hà Nội,Miền Bắc,App,Trả góp,Thời trang,1,195771,195771,0.15,29365,166406,20000,False,186406,3,False,5,,49890
DH2023002930,2023-02-07,2,Q1,Tuesday,KH03775,Nam,35-44,Vũng Tàu,Miền Nam,Web,Trả góp,Thể thao,1,419497,419497,0.0,0,419497,15000,False,434497,3,False,5,,144408
DH2023003010,2023-02-07,2,Q1,Tuesday,KH01411,Nữ,45-54,Đà Nẵng,Miền Trung,App,Thẻ ngân hàng,Thực phẩm,1,112542,112542,0.1,11254,101288,30000,False,131288,3,False,4,,-4678
DH2023002055,2023-02-07,2,Q1,Tuesday,KH03020,Nữ,25-34,Hải Phòng,Miền Bắc,App,Thẻ ngân hàng,Điện tử,2,2173672,4347344,0.05,217367,4129977,0,True,4129977,2,False,3,,495597
DH2023002107,2023-02-07,2,Q1,Tuesday,KH00947,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,2991124,2991124,0.0,0,2991124,0,True,2991124,2,False,4,,358934
DH2023002889,2023-02-07,2,Q1,Tuesday,KH03323,Nữ,25-34,Huế,Miền Trung,App,Ví điện tử,Thời trang,1,190077,190077,0.0,0,190077,40000,False,230077,4,False,5,,39832
DH2023007309,2023-02-07,2,Q1,Tuesday,KH00999,Nam,35-44,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,362085,362085,0.15,54312,307773,25000,False,332773,1,False,5,,122731
DH2023007850,2023-02-07,2,Q1,Tuesday,KH04682,Nam,35-44,Hà Nội,Miền Bắc,Web,Ví điện tử,Điện tử,2,3814159,7628318,0.05,381415,7246903,0,True,7246903,2,False,5,,869628
DH2023005031,2023-02-07,2,Q1,Tuesday,KH04136,Nữ,25-34,Cần Thơ,Miền Nam,App,Ví điện tử,Thể thao,1,290137,290137,0.0,0,290137,20000,False,310137,2,False,4,,90252
DH2023000054,2023-02-07,2,Q1,Tuesday,KH04510,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,QR Code,Nhà cửa & Bếp,1,438286,438286,0.0,0,438286,15000,False,453286,4,False,4,,138400
DH2023002724,2023-02-07,2,Q1,Tuesday,KH01132,Nữ,35-44,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Sách & Văn phòng,2,117147,234294,0.0,0,234294,25000,False,259294,2,False,5,,45288
DH2023005898,2023-02-07,2,Q1,Tuesday,KH04895,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,COD,Thực phẩm,1,251450,251450,0.0,0,251450,20000,False,271450,2,False,4,,42862
DH2023002562,2023-02-07,2,Q1,Tuesday,KH04523,Nam,55+,Cần Thơ,Miền Nam,App,COD,Điện tử,3,3047098,9141294,0.0,0,9141294,0,True,9141294,2,False,5,,1096955
DH2023004648,2023-02-07,2,Q1,Tuesday,KH04898,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,237141,237141,0.0,0,237141,15000,False,252141,2,False,3,,44285
DH2023003667,2023-02-07,2,Q1,Tuesday,KH00390,Nữ,25-34,Hà Nội,Miền Bắc,Web,Ví điện tử,Điện tử,1,2785319,2785319,0.0,0,2785319,0,True,2785319,3,False,4,,334238
DH2023000030,2023-02-07,2,Q1,Tuesday,KH01743,Nữ,45-54,Hồ Chí Minh,Miền Nam,Web,COD,Thực phẩm,1,150889,150889,0.0,0,150889,20000,False,170889,2,False,4,,17722
DH2023007815,2023-02-07,2,Q1,Tuesday,KH02162,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,315722,315722,0.0,0,315722,20000,False,335722,2,False,5,,106288
DH2023000886,2023-02-08,2,Q1,Wednesday,KH01321,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,3003997,3003997,0.0,0,3003997,0,True,3003997,2,False,4,,360479
DH2023001828,2023-02-08,2,Q1,Wednesday,KH02519,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,292759,292759,0.05,14637,278122,15000,False,293122,2,False,5,,118498
DH2023002482,2023-02-08,2,Q1,Wednesday,KH02538,Nam,35-44,Hải Phòng,Miền Bắc,App,Ví điện tử,Thời trang,2,335425,670850,0.0,0,670850,0,True,670850,2,True,1,,-167712
DH2023000550,2023-02-08,2,Q1,Wednesday,KH04107,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,453064,453064,0.0,0,453064,20000,False,473064,3,False,4,,197470
DH2023001525,2023-02-08,2,Q1,Wednesday,KH01584,Nam,25-34,Hà Nội,Miền Bắc,App,QR Code,Đồ chơi & Trẻ em,1,358180,358180,0.0,0,358180,30000,False,388180,3,False,4,,113272
DH2023002136,2023-02-08,2,Q1,Wednesday,KH05103,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,228419,228419,0.0,0,228419,20000,False,248419,1,False,5,,89641
DH2023006247,2023-02-08,2,Q1,Wednesday,KH00771,Nam,25-34,Hồ Chí Minh,Miền Nam,Web,QR Code,Thực phẩm,1,116142,116142,0.1,11614,104528,25000,False,129528,4,False,5,,1132
DH2023005370,2023-02-08,2,Q1,Wednesday,KH01563,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Sách & Văn phòng,1,129737,129737,0.1,12973,116764,35000,False,151764,3,False,4,,29
DH2023006483,2023-02-08,2,Q1,Wednesday,KH04082,Nữ,18-24,Đà Nẵng,Miền Trung,Shopee Link,COD,Thể thao,1,516831,516831,0.0,0,516831,0,True,516831,5,False,4,,196395
DH2023002811,2023-02-08,2,Q1,Wednesday,KH00117,Nam,25-34,Hải Phòng,Miền Bắc,App,Thẻ ngân hàng,Điện tử,1,3270227,3270227,0.0,0,3270227,0,True,3270227,2,False,4,,392427
DH2023001687,2023-02-08,2,Q1,Wednesday,KH01529,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thực phẩm,1,155682,155682,0.0,0,155682,15000,False,170682,2,False,4,,23920
DH2023003118,2023-02-08,2,Q1,Wednesday,KH03195,Nữ,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,223831,223831,0.0,0,223831,25000,False,248831,2,False,5,,82438
DH2023000935,2023-02-08,2,Q1,Wednesday,KH02099,Nam,25-34,Hà Nội,Miền Bắc,Web,Ví điện tử,Nhà cửa & Bếp,1,405962,405962,0.0,0,405962,20000,False,425962,4,False,5,,122086
DH2023004147,2023-02-08,2,Q1,Wednesday,KH00536,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,10000,10000,0.0,0,10000,20000,False,30000,2,False,5,,-15800
DH2023006788,2023-02-09,2,Q1,Thursday,KH01387,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Nhà cửa & Bếp,2,641923,1283846,0.0,0,1283846,0,True,1283846,2,False,3,,449346
DH2023005643,2023-02-09,2,Q1,Thursday,KH05198,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Sách & Văn phòng,1,119762,119762,0.0,0,119762,25000,False,144762,2,False,4,,10928
DH2023003746,2023-02-09,2,Q1,Thursday,KH04832,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,316182,316182,0.1,31618,284564,15000,False,299564,2,True,1,,-71141
DH2023005552,2023-02-09,2,Q1,Thursday,KH03105,Nữ,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Thời trang,1,426665,426665,0.0,0,426665,40000,False,466665,3,False,5,,139199
DH2023001017,2023-02-09,2,Q1,Thursday,KH02355,Nữ,18-24,Hồ Chí Minh,Miền Nam,Zalo Shop,COD,Thời trang,1,330195,330195,0.0,0,330195,25000,False,355195,2,False,4,,113681
DH2023005663,2023-02-09,2,Q1,Thursday,KH04667,Nam,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Nhà cửa & Bếp,1,501008,501008,0.0,0,501008,0,True,501008,1,False,5,,175352
DH2023001482,2023-02-09,2,Q1,Thursday,KH04133,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,1,260396,260396,0.0,0,260396,15000,False,275396,2,False,5,,109990
DH2023002984,2023-02-09,2,Q1,Thursday,KH00582,Nữ,35-44,Hà Nội,Miền Bắc,App,QR Code,Điện tử,1,3020471,3020471,0.0,0,3020471,0,True,3020471,2,False,5,,362456
DH2023006741,2023-02-09,2,Q1,Thursday,KH03135,Nam,35-44,Đà Nẵng,Miền Trung,App,COD,Làm đẹp & Sức khỏe,3,138648,415944,0.0,0,415944,30000,False,445944,4,False,5,,169653
DH2023003449,2023-02-09,2,Q1,Thursday,KH01662,Nam,55+,Hà Nội,Miền Bắc,App,COD,Thực phẩm,1,217871,217871,0.0,0,217871,30000,False,247871,2,False,5,,24467
DH2023002385,2023-02-09,2,Q1,Thursday,KH03973,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,334583,334583,0.05,16729,317854,15000,False,332854,2,True,3,,-79463
DH2023006468,2023-02-09,2,Q1,Thursday,KH00988,Nam,18-24,Cần Thơ,Miền Nam,App,Ví điện tử,Thời trang,1,518617,518617,0.0,0,518617,0,True,518617,4,False,5,,217819
DH2023004909,2023-02-09,2,Q1,Thursday,KH01220,Nữ,45-54,Vũng Tàu,Miền Nam,Zalo Shop,Thẻ ngân hàng,Thực phẩm,1,208153,208153,0.05,10407,197746,15000,False,212746,2,False,5,,34436
DH2023003531,2023-02-09,2,Q1,Thursday,KH01890,Nữ,45-54,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,238786,238786,0.05,11939,226847,20000,False,246847,2,False,5,,88886
DH2023003964,2023-02-09,2,Q1,Thursday,KH02829,Nữ,45-54,Hồ Chí Minh,Miền Nam,Web,COD,Nhà cửa & Bếp,1,470329,470329,0.1,47032,423297,25000,False,448297,2,False,5,,123153
DH2023002599,2023-02-09,2,Q1,Thursday,KH02993,Nam,55+,Hồ Chí Minh,Miền Nam,Web,COD,Nhà cửa & Bếp,1,967362,967362,0.0,0,967362,0,True,967362,2,False,4,,338576
DH2023001344,2023-02-10,2,Q1,Friday,KH02611,Nam,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,1,154750,154750,0.0,0,154750,25000,False,179750,2,False,5,,36900
DH2023000732,2023-02-10,2,Q1,Friday,KH00808,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,Thẻ ngân hàng,Làm đẹp & Sức khỏe,2,284708,569416,0.0,0,569416,0,True,569416,2,False,5,,273319
DH2023003913,2023-02-10,2,Q1,Friday,KH03274,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,234000,234000,0.0,0,234000,30000,False,264000,1,False,4,,68280
DH2023005270,2023-02-10,2,Q1,Friday,KH02676,Nữ,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,1,328267,328267,0.0,0,328267,25000,False,353267,3,False,4,,106306
DH2023004609,2023-02-10,2,Q1,Friday,KH03576,Nữ,25-34,Hà Nội,Miền Bắc,Zalo Shop,COD,Thể thao,2,601858,1203716,0.0,0,1203716,0,True,1203716,3,False,4,,457412
DH2023000536,2023-02-10,2,Q1,Friday,KH00921,Nam,18-24,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Điện tử,1,2609251,2609251,0.0,0,2609251,0,True,2609251,1,False,3,,313110
DH2023003041,2023-02-10,2,Q1,Friday,KH00758,Nam,35-44,Hà Nội,Miền Bắc,Web,Ví điện tử,Điện tử,1,2489442,2489442,0.0,0,2489442,0,True,2489442,2,False,5,,298733
DH2023000032,2023-02-10,2,Q1,Friday,KH04703,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Đồ chơi & Trẻ em,1,269949,269949,0.0,0,269949,25000,False,294949,2,False,5,,82979
DH2023005651,2023-02-10,2,Q1,Friday,KH03730,Nam,25-34,Bình Dương,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,187508,187508,0.0,0,187508,15000,False,202508,2,True,3,,-46877
DH2023003236,2023-02-10,2,Q1,Friday,KH02845,Nữ,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Nhà cửa & Bếp,2,452267,904534,0.15,135680,768854,0,True,768854,3,False,5,,269098
DH2023004287,2023-02-10,2,Q1,Friday,KH02595,Nam,18-24,Hà Nội,Miền Bắc,App,COD,Thời trang,1,428689,428689,0.0,0,428689,25000,False,453689,2,True,3,,-107172
DH2023000042,2023-02-10,2,Q1,Friday,KH00105,Nam,45-54,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,332602,332602,0.0,0,332602,15000,False,347602,2,False,5,,144648
DH2023007266,2023-02-10,2,Q1,Friday,KH03995,Nữ,35-44,Đà Nẵng,Miền Trung,App,COD,Làm đẹp & Sức khỏe,1,323960,323960,0.05,16198,307762,40000,False,347762,2,False,5,,107725
DH2023000562,2023-02-10,2,Q1,Friday,KH03314,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Nhà cửa & Bếp,2,603868,1207736,0.0,0,1207736,0,True,1207736,2,False,5,,422707
DH2023003959,2023-02-10,2,Q1,Friday,KH01865,Nữ,35-44,Cần Thơ,Miền Nam,App,QR Code,Thời trang,2,283934,567868,0.1,56786,511082,0,True,511082,4,False,4,,214654
DH2023003111,2023-02-10,2,Q1,Friday,KH04998,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,1,283101,283101,0.0,0,283101,20000,False,303101,3,False,5,,98902
DH2023000340,2023-02-10,2,Q1,Friday,KH03628,Nam,18-24,Bình Dương,Miền Nam,App,COD,Thời trang,1,294354,294354,0.1,29435,264919,25000,False,289919,1,False,5,,86265
DH2023001065,2023-02-10,2,Q1,Friday,KH03817,Nam,25-34,Hồ Chí Minh,Miền Nam,Zalo Shop,Trả góp,Thực phẩm,1,181516,181516,0.0,0,181516,15000,False,196516,2,False,5,,30379
DH2023004245,2023-02-10,2,Q1,Friday,KH02912,Nữ,25-34,Đà Nẵng,Miền Trung,App,Thẻ ngân hàng,Thời trang,2,214218,428436,0.0,0,428436,30000,False,458436,4,False,5,,149943
DH2023007997,2023-02-10,2,Q1,Friday,KH04931,Nam,18-24,Hồ Chí Minh,Miền Nam,Web,COD,Sách & Văn phòng,1,152848,152848,0.0,0,152848,25000,False,177848,2,False,5,,20854
DH2023007767,2023-02-10,2,Q1,Friday,KH03269,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,852547,852547,0.0,0,852547,0,True,852547,1,True,1,,-213136
DH2023001788,2023-02-10,2,Q1,Friday,KH01127,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,559175,559175,0.0,0,559175,0,True,559175,2,False,5,,195711
DH2023004778,2023-02-11,2,Q1,Saturday,KH02583,Nữ,35-44,Hà Nội,Miền Bắc,App,COD,Thể thao,1,667880,667880,0.0,0,667880,0,True,667880,2,False,5,,253794
DH2023002441,2023-02-11,2,Q1,Saturday,KH01584,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Nhà cửa & Bếp,2,1037361,2074722,0.15,311208,1763514,0,True,1763514,2,True,1,,-440878
DH2023007428,2023-02-11,2,Q1,Saturday,KH03023,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,2924803,2924803,0.0,0,2924803,0,True,2924803,2,False,5,,350976
DH2023001990,2023-02-11,2,Q1,Saturday,KH04773,Nữ,35-44,Đà Nẵng,Miền Trung,Web,Ví điện tử,Thời trang,2,343759,687518,0.0,0,687518,0,True,687518,3,False,5,,288757
DH2023005219,2023-02-11,2,Q1,Saturday,KH01458,Nam,18-24,Nha Trang,Miền Trung,App,COD,Thời trang,2,449522,899044,0.15,134856,764188,0,True,764188,3,True,1,,-191047
DH2023004163,2023-02-11,2,Q1,Saturday,KH01722,Nam,18-24,Hồ Chí Minh,Miền Nam,App,COD,Sách & Văn phòng,1,144116,144116,0.0,0,144116,15000,False,159116,2,False,5,,28234
DH2023007876,2023-02-11,2,Q1,Saturday,KH03521,Nam,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,482028,482028,0.0,0,482028,20000,False,502028,2,False,5,,182451
DH2023001105,2023-02-11,2,Q1,Saturday,KH02086,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,1721889,1721889,0.0,0,1721889,0,True,1721889,2,False,4,,206626
DH2023007446,2023-02-11,2,Q1,Saturday,KH05190,Nữ,55+,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Điện tử,1,2296122,2296122,0.1,229612,2066510,0,True,2066510,1,False,5,,247981
DH2023006196,2023-02-11,2,Q1,Saturday,KH01705,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Làm đẹp & Sức khỏe,2,300773,601546,0.0,0,601546,0,True,601546,1,False,5,,288742
DH2023002065,2023-02-11,2,Q1,Saturday,KH01455,Nữ,18-24,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,319393,319393,0.05,15969,303424,25000,False,328424,1,False,4,,120643
DH2023006994,2023-02-11,2,Q1,Saturday,KH03927,Nữ,35-44,Nha Trang,Miền Trung,App,Ví điện tử,Làm đẹp & Sức khỏe,1,395090,395090,0.0,0,395090,30000,False,425090,6,False,4,,159643
DH2023000829,2023-02-11,2,Q1,Saturday,KH04336,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Điện tử,1,4228659,4228659,0.0,0,4228659,0,True,4228659,3,False,4,,507439
DH2023004470,2023-02-11,2,Q1,Saturday,KH02692,Nam,35-44,Biên Hòa,Miền Nam,App,COD,Làm đẹp & Sức khỏe,2,174768,349536,0.0,0,349536,15000,False,364536,1,False,5,,152777
DH2023007532,2023-02-11,2,Q1,Saturday,KH01683,Nam,45-54,Đà Nẵng,Miền Trung,App,Thẻ ngân hàng,Thể thao,3,481797,1445391,0.0,0,1445391,0,True,1445391,3,False,4,,549248
DH2023001839,2023-02-11,2,Q1,Saturday,KH00172,Nữ,25-34,Hải Phòng,Miền Bắc,App,COD,Thời trang,1,246719,246719,0.0,0,246719,25000,False,271719,2,True,1,,-61679
DH2023001716,2023-02-12,2,Q1,Sunday,KH04654,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thực phẩm,1,316271,316271,0.15,47440,268831,15000,False,283831,2,False,4,Valentine,52207
DH2023002519,2023-02-12,2,Q1,Sunday,KH01347,Nam,45-54,Hà Nội,Miền Bắc,App,COD,Nhà cửa & Bếp,1,601227,601227,0.15,90184,511043,0,True,511043,3,False,4,Valentine,178865
DH2023000936,2023-02-12,2,Q1,Sunday,KH00862,Nam,45-54,Hà Nội,Miền Bắc,App,COD,Điện tử,1,2062745,2062745,0.2,412549,1650196,0,True,1650196,3,True,3,Valentine,-412549
DH2023006122,2023-02-12,2,Q1,Sunday,KH02855,Nam,18-24,Cần Thơ,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,215881,215881,0.15,32382,183499,15000,False,198499,3,False,5,Valentine,73079
DH2023002812,2023-02-12,2,Q1,Sunday,KH01712,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,139274,139274,0.3,41782,97492,20000,False,117492,3,True,1,Valentine,-24373
DH2023002264,2023-02-12,2,Q1,Sunday,KH03526,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,3890196,3890196,0.25,972549,2917647,0,True,2917647,3,False,5,Valentine,350117
DH2023005349,2023-02-12,2,Q1,Sunday,KH01898,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Trả góp,Điện tử,1,2045095,2045095,0.15,306764,1738331,0,True,1738331,3,True,1,Valentine,-434582
DH2023006225,2023-02-12,2,Q1,Sunday,KH01856,Nam,25-34,Hồ Chí Minh,Miền Nam,Zalo Shop,COD,Làm đẹp & Sức khỏe,2,266631,533262,0.25,133315,399947,15000,False,414947,2,False,5,Valentine,176974
DH2023004990,2023-02-12,2,Q1,Sunday,KH02804,Nam,35-44,Cần Thơ,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,697392,697392,0.1,69739,627653,0,True,627653,2,False,5,Valentine,219678
DH2023001593,2023-02-12,2,Q1,Sunday,KH00730,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,635142,635142,0.2,127028,508114,0,True,508114,1,False,3,Valentine,177839
DH2023005309,2023-02-12,2,Q1,Sunday,KH00424,Nữ,18-24,Huế,Miền Trung,App,Ví điện tử,Thời trang,1,474151,474151,0.25,118537,355614,30000,False,385614,4,False,4,Valentine,119357
DH2023003073,2023-02-12,2,Q1,Sunday,KH03677,Nam,18-24,Bình Dương,Miền Nam,App,COD,Sách & Văn phòng,1,125640,125640,0.15,18846,106794,15000,False,121794,3,False,3,Valentine,17038
DH2023001768,2023-02-12,2,Q1,Sunday,KH02732,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Điện tử,1,3508981,3508981,0.2,701796,2807185,0,True,2807185,3,False,5,Valentine,336862
DH2023000137,2023-02-12,2,Q1,Sunday,KH04322,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,277299,277299,0.2,55459,221840,20000,False,241840,4,True,2,Valentine,-55460
DH2023007798,2023-02-12,2,Q1,Sunday,KH04734,Nữ,25-34,Bình Dương,Miền Nam,App,Ví điện tử,Thời trang,1,269604,269604,0.25,67401,202203,15000,False,217203,3,False,3,Valentine,69925
DH2023002864,2023-02-12,2,Q1,Sunday,KH03433,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Làm đẹp & Sức khỏe,2,295033,590066,0.5,295033,295033,15000,False,310033,2,False,3,Valentine,126615
DH2023007805,2023-02-12,2,Q1,Sunday,KH04566,Nam,45-54,Cần Thơ,Miền Nam,Facebook,Trả góp,Nhà cửa & Bếp,2,769895,1539790,0.1,153979,1385811,0,True,1385811,2,False,4,Valentine,485033
DH2023001474,2023-02-12,2,Q1,Sunday,KH03951,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,229189,229189,0.1,22918,206271,25000,False,231271,2,False,4,Valentine,61633
DH2023003308,2023-02-12,2,Q1,Sunday,KH03106,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,2625365,2625365,0.25,656341,1969024,0,True,1969024,4,False,4,Valentine,236282
DH2023007707,2023-02-12,2,Q1,Sunday,KH02304,Nữ,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,451024,451024,0.15,67653,383371,20000,False,403371,2,False,5,Valentine,141015
DH2023007146,2023-02-12,2,Q1,Sunday,KH03472,Nam,45-54,Hà Nội,Miền Bắc,App,Trả góp,Điện tử,1,3559977,3559977,0.25,889994,2669983,0,True,2669983,2,True,2,Valentine,-667495
DH2023004480,2023-02-12,2,Q1,Sunday,KH01502,Nữ,25-34,Hồ Chí Minh,Miền Nam,Zalo Shop,Thẻ ngân hàng,Thể thao,1,299603,299603,0.15,44940,254663,15000,False,269663,3,True,3,Valentine,-63665
DH2023005598,2023-02-12,2,Q1,Sunday,KH01355,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Sách & Văn phòng,2,136351,272702,0.2,54540,218162,20000,False,238162,3,True,1,Valentine,-54540
DH2023006318,2023-02-12,2,Q1,Sunday,KH02377,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,268215,268215,0.3,80464,187751,20000,False,207751,2,True,2,Valentine,-46937
DH2023001285,2023-02-12,2,Q1,Sunday,KH04189,Nam,25-34,Hà Nội,Miền Bắc,App,QR Code,Nhà cửa & Bếp,1,535565,535565,0.1,53556,482009,25000,False,507009,3,False,4,Valentine,143703
DH2023006780,2023-02-12,2,Q1,Sunday,KH04326,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,182348,182348,0.25,45587,136761,20000,False,156761,4,False,5,Valentine,45645
